listing_id,listing_date,district,rooms,listing_price_usd,source_url,size_m2,level,max_levels,is_new_building,collected_at_utc
167985,2026-08-05,Yunusobod,3,105000,https://hata.uz/en/listings/object/prodaetsya-zhk-modern-stroy-167985,86.0,10,14,1,2026-08-21T23:55:40+00:00
167987,2026-08-05,Yunusobod,4,195200,https://hata.uz/en/listings/object/prodayu-svoyu-kvartiru-korobka-muhtasham-167987,122.0,10,11,1,2026-08-21T23:55:40+00:00
167989,2026-08-05,Yunusobod,3,81000,https://hata.uz/en/listings/object/svoya-yunusabad-3-7-9-srochno-167989,71.0,7,9,0,2026-08-21T23:55:40+00:00
167990,2026-08-05,Yunusobod,3,80000,https://hata.uz/en/listings/object/yunusabad-14-3h-kom-7-9metro-petushok-167990,71.0,7,9,0,2026-08-21T23:55:40+00:00
168003,2026-08-05,Yakkasaroy,2,51000,https://hata.uz/en/listings/object/deshevle-chem-u-zastroyschika-2-komnatnaya-kvartira-zhk-zamon-nrg-bi-168003,49.6,3,12,1,2026-08-21T23:55:40+00:00
168005,2026-08-05,Yakkasaroy,2,39371,https://hata.uz/en/listings/object/prodaetsya-2-komn-kvartira-na-askie-168005,43.0,14,16,1,2026-08-21T23:55:40+00:00
168007,2026-08-05,Yakkasaroy,3,165000,https://hata.uz/en/listings/object/novostroyka-3-h-komnatnaya-168007,100.0,8,9,1,2026-08-21T23:55:40+00:00
168023,2026-08-05,Yakkasaroy,4,1200,https://hata.uz/en/listings/object/srochno-korobka-128-kv-skvoznaya-dva-po-64-kv-bok-o-bok-b-blok-168023,128.0,10,12,1,2026-08-21T23:55:40+00:00
168029,2026-08-05,Yashnobod,3,70000,https://hata.uz/en/listings/object/prodam-svoyu-kvartiru-168029,70.0,9,9,0,2026-08-21T23:55:40+00:00
168032,2026-08-05,Yashnobod,1,28000,https://hata.uz/en/listings/object/prodaetsya-1-kom-kvartira-yashnabadskiy-rayon-byvshaya-obschezhitie-byv-168032,22.0,3,4,0,2026-08-21T23:55:40+00:00
168041,2026-08-05,Yashnobod,3,9600,https://hata.uz/en/listings/object/uy-sotiladi-barcha-qulayliklarga-ega-3-xonali-11-qavatda-2-lamch-bor-168041,67.0,11,12,1,2026-08-21T23:55:40+00:00
168045,2026-08-05,Yashnobod,3,99000,https://hata.uz/en/listings/object/srochno-prodam-gotovuyu-kvartiru-nrg-bi-sado-business-1-ochered-168045,69.88,3,8,1,2026-08-21T23:55:40+00:00
168053,2026-08-05,Yashnobod,3,99500,https://hata.uz/en/listings/object/nrg-zhk-zamon-srochno-prodaetsya-995-kvm-3-komnatnaya-svoya-kadastr-est-168053,99.58,6,9,1,2026-08-21T23:55:40+00:00
168056,2026-08-05,Yashnobod,2,60000,https://hata.uz/en/listings/object/kvartira-prodaetsya-168056,57.0,4,4,0,2026-08-21T23:55:40+00:00
168411,2026-08-05,Olmazor,1,45000,https://hata.uz/en/listings/object/odnokomnatnaya-kvartira-42kv-m-168411,42.0,4,4,0,2026-08-21T23:55:40+00:00
168414,2026-08-05,Olmazor,3,78000,https://hata.uz/en/listings/object/prodazha-kvartiry-168414,80.0,1,5,0,2026-08-21T23:55:40+00:00
168420,2026-08-05,Olmazor,4,157000,https://hata.uz/en/listings/object/4-honali-fidokor-168420,94.0,4,9,0,2026-08-21T23:55:40+00:00
168431,2026-08-05,Olmazor,3,82000,https://hata.uz/en/listings/object/sergili-7-kvartal-3-hona-novostroyka-pod-klyuch-dokument-lari-taer-168431,74.5,7,9,1,2026-08-21T23:55:40+00:00
168446,2026-08-05,Bektemir,2,36000,https://hata.uz/en/listings/object/prodaetsya-uyutnaya-kvartira-na-2-m-etazhe-tsena-40-000-ue-idealny-168446,35.0,2,4,0,2026-08-21T23:55:40+00:00
168457,2026-08-05,Yashnobod,7,350000,https://hata.uz/en/listings/object/prodaetsya-dupleks-kvartira-yashnabadskiy-rayon-orientir-tehnopark-168457,260.0,7,7,1,2026-08-21T23:55:40+00:00
168461,2026-08-05,Mirobod,10,380000,https://hata.uz/en/listings/object/ozimni-uyim-bez-makler-168461,1.0,2,2,0,2026-08-21T23:55:40+00:00
168473,2026-08-05,Mirobod,3,78000,https://hata.uz/en/listings/object/zhk-bruklin-na-mirzo-168473,78.0,12,16,1,2026-08-21T23:55:40+00:00
168480,2026-08-05,Mirzo Ulugbek,5,135000,https://hata.uz/en/listings/object/prodaetsya-5-h-5-4-9-komnatnaya-kvartira-s-lgotnim-kreditom-168480,128.0,4,9,0,2026-08-21T23:55:40+00:00
168484,2026-08-05,Mirzo Ulugbek,4,138000,https://hata.uz/en/listings/object/prodaetsya-kvartira-4-7-7-mechet-sheyh-zievuddin-168484,93.0,7,7,1,2026-08-21T23:55:40+00:00
168489,2026-08-05,Mirzo Ulugbek,3,42000,https://hata.uz/en/listings/object/3-h-komnatnaya-kvartira-168489,64.0,2,2,0,2026-08-21T23:55:40+00:00
168495,2026-08-05,Mirzo Ulugbek,3,76000,https://hata.uz/en/listings/object/srochna-prodaetsya-3-4-5-93m2-korobka-zhk-yugnakiy-korobka-kk-yugn-168495,93.0,4,5,1,2026-08-21T23:55:40+00:00
168503,2026-08-05,Mirzo Ulugbek,2,49000,https://hata.uz/en/listings/object/svoya-1v2-prodaetsya-mirzo-ulugbekskiy-rayon-168503,38.0,4,4,0,2026-08-21T23:55:40+00:00
168506,2026-08-05,Mirzo Ulugbek,2,60000,https://hata.uz/en/listings/object/prodaetsya-2-h-kom-kv-na-ttz-buyuk-ipak-yuli-168506,52.0,4,4,0,2026-08-21T23:55:40+00:00
168517,2026-08-05,Sergeli,4,80000,https://hata.uz/en/listings/object/prodam-kvartiru-svoya-sergili-8-168517,87.0,9,9,0,2026-08-21T23:55:40+00:00
168522,2026-08-05,Sergeli,3,70000,https://hata.uz/en/listings/object/uy-sotiladi-sergeli-yangi-168522,58.0,1,7,1,2026-08-21T23:55:40+00:00
168523,2026-08-05,Sergeli,6,125000,https://hata.uz/en/listings/object/prodaetsya-kvartira-s-evroremontom-s-mebelyu-i-tehnikoy-118-kvm-168523,118.0,3,9,0,2026-08-21T23:55:40+00:00
168525,2026-08-05,Sergeli,4,102000,https://hata.uz/en/listings/object/prodaetsya-4h-kvartira-168525,101.0,5,9,1,2026-08-21T23:55:40+00:00
168527,2026-08-05,Sergeli,2,57500,https://hata.uz/en/listings/object/sergeli-6a-2-metro-prodaetsya-kv-168527,50.0,6,7,0,2026-08-21T23:55:40+00:00
168530,2026-08-05,Sergeli,2,59900,https://hata.uz/en/listings/object/kvartira-sotiladi-168530,58.0,3,3,1,2026-08-21T23:55:40+00:00
168540,2026-08-05,Uchtepa,3,83000,https://hata.uz/en/listings/object/uchtepa-24-y-kvartal-15-dom-1-etazh-posle-remonta-168540,60.0,1,5,0,2026-08-21T23:55:40+00:00
168541,2026-08-05,Uchtepa,3,99000,https://hata.uz/en/listings/object/kukcha-oktepa-3-4-10-zh-k-art-hause-106m2-uchtepa-tumani-krobka-168541,106.0,4,10,1,2026-08-21T23:55:40+00:00
168542,2026-08-05,Uchtepa,3,75000,https://hata.uz/en/listings/object/prodaetsya-kvartira-168542,70.0,3,4,0,2026-08-21T23:55:40+00:00
168562,2026-08-05,Uchtepa,3,70000,https://hata.uz/en/listings/object/3h-komnatnaya-kvartira-prodaetsya-168562,77.0,3,4,0,2026-08-21T23:55:40+00:00
168563,2026-08-05,Uchtepa,1,33900,https://hata.uz/en/listings/object/kvartira-2-xonali-uy-sotiladi-nurafshon-shahrida-168563,51.0,1,4,0,2026-08-21T23:55:40+00:00
168564,2026-08-05,Uchtepa,3,60000,https://hata.uz/en/listings/object/prodaetsya-kvartira-v-uchtepinskom-rayone-168564,58.04,9,9,0,2026-08-21T23:55:40+00:00
168566,2026-08-05,Uchtepa,3,85000,https://hata.uz/en/listings/object/prodam-svoy-3-komnatnaya-kvartira-chilanzar-26-168566,67.0,3,5,0,2026-08-21T23:55:40+00:00
168567,2026-08-05,Uchtepa,4,85000,https://hata.uz/en/listings/object/srochno-prodaetsya-4-h-komnatnaya-kvartira-s-mebelyu-i-tehnikoy-168567,100.0,9,9,0,2026-08-21T23:55:40+00:00
168568,2026-08-05,Uchtepa,3,75000,https://hata.uz/en/listings/object/prodayu-kvartir-3-4-4-6334-m2-168568,63.34,4,4,0,2026-08-21T23:55:40+00:00
168570,2026-08-05,Uchtepa,4,105000,https://hata.uz/en/listings/object/uchtepa-14-22-18-sotiladi-168570,77.0,1,4,0,2026-08-21T23:55:40+00:00
168576,2026-08-05,Chilonzor,5,130000,https://hata.uz/en/listings/object/prodaetsya-svoya-kvartira-105m2-ts-kvartal-5-4-9-or-r-gai-168576,105.0,4,9,0,2026-08-21T23:55:40+00:00
168581,2026-08-05,Chilonzor,4,100000,https://hata.uz/en/listings/object/sotiladi-168581,80.0,1,4,0,2026-08-21T23:55:40+00:00
168590,2026-08-05,Chilonzor,2,55000,https://hata.uz/en/listings/object/kvartira-sotiladi-168590,42.64,3,9,0,2026-08-21T23:55:40+00:00
168593,2026-08-05,Shayhontohur,5,1200,https://hata.uz/en/listings/object/muhtasham-kvartiri-rassrochka-est-168593,142.0,11,11,1,2026-08-21T23:55:40+00:00
168594,2026-08-05,Shayhontohur,2,1300,https://hata.uz/en/listings/object/dream-haus-gulobod-168594,55.0,8,9,1,2026-08-21T23:55:40+00:00
168596,2026-08-05,Shayhontohur,4,160000,https://hata.uz/en/listings/object/4-3-9-m-milliybog-druzhba-narodov-96-m2-avtorskiy-remont-mebelyu-168596,105.0,3,9,0,2026-08-21T23:55:40+00:00
168603,2026-08-05,Shayhontohur,4,112000,https://hata.uz/en/listings/object/srochno-uy-sotiladi-168603,93.0,2,9,0,2026-08-21T23:55:40+00:00
168615,2026-08-05,Shayhontohur,1,48500,https://hata.uz/en/listings/object/prodaetsya-1-3-4-oktepa-168615,28.0,3,4,0,2026-08-21T23:55:40+00:00
168621,2026-08-05,Yunusobod,4,145000,https://hata.uz/en/listings/object/yunusobod-chinobod-hightown-95-110-kv-m-16-etazh-parkovochnoe-m-168621,110.0,16,16,1,2026-08-21T23:55:40+00:00
168626,2026-08-05,Yunusobod,6,160000,https://hata.uz/en/listings/object/215-m2-penthaus-minor-malika-anhor-168626,215.41,10,10,1,2026-08-21T23:55:40+00:00
168629,2026-08-05,Yunusobod,2,67500,https://hata.uz/en/listings/object/svoya-224-yunusobod-15-m-turkestan-smezhnye-ipoteka-podhodit-168629,49.0,2,4,0,2026-08-21T23:55:40+00:00
168631,2026-08-05,Yunusobod,3,98000,https://hata.uz/en/listings/object/novostroyka-honsaroy-yunusabad-2kv-3-2-9-168631,90.0,2,9,1,2026-08-21T23:55:40+00:00
168634,2026-08-05,Yunusobod,3,112000,https://hata.uz/en/listings/object/prodaetsya-3-komn-kvartiru-168634,83.0,9,9,1,2026-08-21T23:55:40+00:00
168641,2026-08-05,Yunusobod,2,69000,https://hata.uz/en/listings/object/uy-sotiladi-olmazor-tumani-sebzor-kuchasi-168641,68.0,5,5,0,2026-08-21T23:55:40+00:00
168646,2026-08-05,Yunusobod,4,107000,https://hata.uz/en/listings/object/prodaetsya-kvartira-na-yunus-obod-19-kvartal-5-etazh-ni-dom-4-komna-168646,108.0,4,5,0,2026-08-21T23:55:40+00:00
168649,2026-08-05,Yunusobod,4,130000,https://hata.uz/en/listings/object/prodam-kvartiru-svaya-168649,88.0,3,4,0,2026-08-21T23:55:40+00:00
168659,2026-08-05,Yakkasaroy,2,100000,https://hata.uz/en/listings/object/kvartira-2-13-16-s-remontom-yakkasaray-168659,72.2,13,16,0,2026-08-21T23:55:40+00:00
168661,2026-08-05,Yakkasaroy,1,110000,https://hata.uz/en/listings/object/yakkasaroy-shota-rustaveli-1-holl-9-10-168661,52.0,9,10,1,2026-08-21T23:55:40+00:00
168662,2026-08-05,Yakkasaroy,3,220000,https://hata.uz/en/listings/object/prodaetsya-kvartira-v-elitnom-rayone-goroda-tashkenta-168662,79.59,2,12,1,2026-08-21T23:55:40+00:00
168691,2026-08-05,Yashnobod,4,77000,https://hata.uz/en/listings/object/prodaetsya-kvartira-97-m2-novostroyka-168691,97.0,5,6,1,2026-08-21T23:55:40+00:00
168701,2026-08-05,Yashnobod,2,70000,https://hata.uz/en/listings/object/kvartira-v-kotoroy-vy-budete-pit-kofe-po-utram-u-okna-168701,61.29,8,16,1,2026-08-21T23:55:40+00:00
168702,2026-08-05,Yashnobod,2,50000,https://hata.uz/en/listings/object/olmos-mahalla-9-qavat-2-xona-46kv-168702,46.0,9,9,1,2026-08-21T23:55:40+00:00
168717,2026-08-05,Yashnobod,3,71000,https://hata.uz/en/listings/object/kvartira-sotiladi-prodaetsya-kvartira-168717,67.0,2,5,0,2026-08-21T23:55:40+00:00
169001,2026-08-05,Olmazor,4,105000,https://hata.uz/en/listings/object/4-honali-82-kvadrat-2-6-balkon-169001,82.0,3,5,0,2026-08-21T23:55:40+00:00
169004,2026-08-05,Olmazor,4,275000,https://hata.uz/en/listings/object/prodaetsya-elitnaya-kvartira-156m2-v-zhk-huvaydo-residence-s-parkingom-169004,156.0,3,7,1,2026-08-21T23:55:40+00:00
169018,2026-08-05,Olmazor,6,190000,https://hata.uz/en/listings/object/srochno-prodaetsya-novostroyka-169018,190.0,3,3,1,2026-08-21T23:55:40+00:00
169023,2026-08-05,Olmazor,3,150000,https://hata.uz/en/listings/object/prodaetsya-kvartira-v-tsentre-goroda-169023,88.0,6,12,0,2026-08-21T23:55:40+00:00
169025,2026-08-05,Olmazor,4,115000,https://hata.uz/en/listings/object/srochno-sotiladi-beruniy-metro-o-zmu-shundo-yonida-4-xona-169025,100.0,9,9,0,2026-08-21T23:55:40+00:00
169034,2026-08-05,Bektemir,2,48900,https://hata.uz/en/listings/object/srochno-kvartira-2-komnatnaya-novostroyka-zhk-compas-169034,56.0,1,7,1,2026-08-21T23:55:40+00:00
169035,2026-08-05,Bektemir,2,48000,https://hata.uz/en/listings/object/srochno-prodaetsya-2-komnatnaya-kvartira-169035,55.0,1,2,0,2026-08-21T23:55:40+00:00
169037,2026-08-05,Bektemir,1,34500,https://hata.uz/en/listings/object/kuyluk-massiv-1-1-1-5-169037,31.0,1,5,0,2026-08-21T23:55:40+00:00
169061,2026-08-04,Mirobod,3,155000,https://hata.uz/en/listings/object/oybek-3-2-9-tochka-vkusa-aybek-drobnye-doma-169061,75.0,2,9,0,2026-08-21T23:55:40+00:00
169087,2026-08-05,Mirzo Ulugbek,2,61500,https://hata.uz/en/listings/object/prodaetsya-a-yugnakiy-2-h-komnatnaya-kvartira-ne-tortsevoy-2-balkona-2na-169087,60.0,3,5,0,2026-08-21T23:55:40+00:00
169103,2026-08-05,Mirzo Ulugbek,2,66000,https://hata.uz/en/listings/object/feruza-2-2-4-4-evroremont-razdelnaya-sobestvenik-169103,60.0,4,4,0,2026-08-21T23:55:40+00:00
169112,2026-08-05,Sergeli,2,52500,https://hata.uz/en/listings/object/sergeli-choshtepada-2-8-17-karobka-kvartira-sotiladikvadrati-55-narhi-169112,55.0,8,17,1,2026-08-21T23:55:40+00:00
169118,2026-08-05,Sergeli,2,57000,https://hata.uz/en/listings/object/prodaetsya-kvartira-2v3-na-sergiyah-169118,54.0,7,7,1,2026-08-21T23:55:40+00:00
169120,2026-08-05,Sergeli,3,72000,https://hata.uz/en/listings/object/prodaetsya-3-1-5-kuylyuk-massiv-6-169120,78.0,1,5,0,2026-08-21T23:55:40+00:00
169126,2026-08-05,Sergeli,2,89000,https://hata.uz/en/listings/object/yangihayot-tumanida-kvartira-sotiladi-169126,73.0,6,16,1,2026-08-21T23:55:40+00:00
169128,2026-08-05,Sergeli,2,69464,https://hata.uz/en/listings/object/kvartira-v-aviagorodke2-h-komnatnaya-169128,62.5,4,5,0,2026-08-21T23:55:40+00:00
169134,2026-08-05,Sergeli,3,66000,https://hata.uz/en/listings/object/toshkent-waxrida-sergeli-tumanida-srocna-3xonali-dom-sotlad-169134,84.0,3,9,0,2026-08-21T23:55:40+00:00
169138,2026-08-05,Uchtepa,3,105000,https://hata.uz/en/listings/object/3-honali-kvartira-uch-tepa-169138,93.12,3,4,0,2026-08-21T23:55:40+00:00
169140,2026-08-05,Uchtepa,6,130000,https://hata.uz/en/listings/object/prodaetsya-kvartira-v-novostroyke-gtashkent-169140,130.0,1,10,1,2026-08-21T23:55:40+00:00
169141,2026-08-05,Uchtepa,3,85000,https://hata.uz/en/listings/object/kvar-a-prodaetsya-uchtepe-24-svoya-3-kom-aya-7-etazhe-mebeltehniko-169141,72.0,7,9,0,2026-08-21T23:55:40+00:00
169142,2026-08-05,Uchtepa,1,11500,https://hata.uz/en/listings/object/1-xonali-uy-sotiladi-bita-pasportga-169142,47.0,11,16,1,2026-08-21T23:55:40+00:00
169144,2026-08-05,Uchtepa,2,67000,https://hata.uz/en/listings/object/srochno-chilanzar-15-kvartal-169144,48.0,1,4,0,2026-08-21T23:55:40+00:00
169146,2026-08-05,Uchtepa,3,100000,https://hata.uz/en/listings/object/bankovskaya-mvd-gospitalniy-enida-dom-sotiladi-169146,111.0,4,4,0,2026-08-21T23:55:40+00:00
169147,2026-08-05,Uchtepa,4,117950,https://hata.uz/en/listings/object/uch-tepadan-uy-sotiladi-254169-169147,100.0,6,9,0,2026-08-21T23:55:40+00:00
169148,2026-08-05,Uchtepa,2,57000,https://hata.uz/en/listings/object/literaturniy-jaxon-tillar-oldidan-2-xona-55-kv-57000-169148,55.0,6,9,1,2026-08-21T23:55:40+00:00
169149,2026-08-05,Uchtepa,1,50000,https://hata.uz/en/listings/object/prodaetsya-1-komnatnaya-kvartira-svoya-169149,34.0,7,7,1,2026-08-21T23:55:40+00:00
169151,2026-08-05,Uchtepa,2,112000,https://hata.uz/en/listings/object/srochno-kokcha-masjidi-yaqinida-2-xonali-90-kv-60-30-terassa-uy-169151,90.0,3,10,1,2026-08-21T23:55:40+00:00
169152,2026-08-05,Uchtepa,3,71500,https://hata.uz/en/listings/object/prodaetsya-kvartira-algoritm-31-kvartal-3-4-9-169152,70.34,4,9,0,2026-08-21T23:55:40+00:00
169154,2026-08-05,Uchtepa,2,50000,https://hata.uz/en/listings/object/kvartira-4-4-2-45kv-169154,45.0,4,4,0,2026-08-21T23:55:40+00:00
169157,2026-08-05,Uchtepa,3,75000,https://hata.uz/en/listings/object/uchtepa-tumani-algaritmda-3-xonali-uy-sotiladi-169157,75.0,6,12,0,2026-08-21T23:55:40+00:00
169158,2026-08-05,Uchtepa,3,95000,https://hata.uz/en/listings/object/vash-idealnyy-dom-v-obyatiyah-prirody-chistyy-vozduh-komfort-i-vygoda-169158,80.0,2,5,0,2026-08-21T23:55:40+00:00
169160,2026-08-05,Uchtepa,3,800,https://hata.uz/en/listings/object/kvartira-novostroyka-algoritm-169160,104.0,8,10,1,2026-08-21T23:55:40+00:00
169161,2026-08-05,Uchtepa,2,75000,https://hata.uz/en/listings/object/uchtepada-2xonali-holati-yaxshi-kvartira-sotiladi-169161,54.0,1,4,0,2026-08-21T23:55:40+00:00
169162,2026-08-05,Uchtepa,3,90000,https://hata.uz/en/listings/object/prodayu-svoyu-kvartiru-169162,65.0,2,5,0,2026-08-21T23:55:40+00:00
169164,2026-08-05,Uchtepa,2,95000,https://hata.uz/en/listings/object/gishtli-uy-4-qavatli-uynin-1-qavati-169164,57.0,1,4,0,2026-08-21T23:55:40+00:00
169165,2026-08-05,Uchtepa,3,150000,https://hata.uz/en/listings/object/novostroyka-3-h-komnatnaya-169165,125.0,1,3,1,2026-08-21T23:55:40+00:00
169166,2026-08-05,Uchtepa,4,99000,https://hata.uz/en/listings/object/uy-sotiladi-ibn-sino-2-da-169166,83.0,3,5,0,2026-08-21T23:55:40+00:00
169167,2026-08-05,Uchtepa,2,60000,https://hata.uz/en/listings/object/prodaetsya-svoya-kvartira-ibn-sino-1-169167,65.0,5,5,0,2026-08-21T23:55:40+00:00
169174,2026-08-05,Chilonzor,3,105000,https://hata.uz/en/listings/object/kvartira-srochniy-sotiladi-169174,90.0,1,4,0,2026-08-21T23:55:40+00:00
169177,2026-08-05,Chilonzor,2,77000,https://hata.uz/en/listings/object/2-h-kom-2-etazh-4-chilanzar-3-kv-svoya-bez-posrednikov-169177,48.0,2,4,0,2026-08-21T23:55:40+00:00
169199,2026-08-05,Chilonzor,2,95000,https://hata.uz/en/listings/object/prodaetsya-kvartira-169199,67.0,5,5,0,2026-08-21T23:55:40+00:00
169208,2026-08-05,Shayhontohur,4,144000,https://hata.uz/en/listings/object/srochno-138000-4h-komnatnayas-remontom-i-tehnikoy-169208,87.0,12,12,1,2026-08-21T23:55:40+00:00
169216,2026-08-05,Shayhontohur,7,197000,https://hata.uz/en/listings/object/premium-apartamenty-dupleks-v-tsentre-zhk-minor-residence-169216,166.0,7,8,1,2026-08-21T23:55:40+00:00
169217,2026-08-05,Shayhontohur,5,120000,https://hata.uz/en/listings/object/prodaetsya-kvartira-5-komnatnaya-120-m2-5-8-9-ibn-sino-stroymart-169217,120.0,8,9,1,2026-08-21T23:55:40+00:00
169219,2026-08-05,Shayhontohur,1,63000,https://hata.uz/en/listings/object/srochna-dream-house-kavartir-169219,57.0,8,10,1,2026-08-21T23:55:40+00:00
169228,2026-08-05,Shayhontohur,3,95000,https://hata.uz/en/listings/object/koratosh-3-hona-sotiladi-169228,76.0,1,5,0,2026-08-21T23:55:40+00:00
169236,2026-08-05,Yunusobod,4,170000,https://hata.uz/en/listings/object/shahar-markazidan-4-honali-uy-sotiladi-169236,107.0,3,4,0,2026-08-21T23:55:40+00:00
169246,2026-08-05,Yunusobod,4,98000,https://hata.uz/en/listings/object/yunusabodda-4-xonalik-kvartira-sotiladi-srochniga-169246,94.0,8,9,0,2026-08-21T23:55:40+00:00
169254,2026-08-05,Yunusobod,2,103000,https://hata.uz/en/listings/object/svoya-prodaetsya-novostroyka-zh-k-imperial-club-city-169254,46.79,12,14,1,2026-08-21T23:55:40+00:00
169264,2026-08-05,Yakkasaroy,3,195000,https://hata.uz/en/listings/object/sobstvennik-kvartira-3-13-13-v-novostroyke-s-bolshoy-terrasoy-169264,107.0,13,13,1,2026-08-21T23:55:40+00:00
169276,2026-08-05,Yakkasaroy,3,139000,https://hata.uz/en/listings/object/srochno-prodaetsya-kvartira-169276,103.0,12,12,1,2026-08-21T23:55:40+00:00
169286,2026-08-05,Yashnobod,2,55000,https://hata.uz/en/listings/object/prodazha-kvartir-v-tsentre-tashkenta-169286,41.0,4,4,0,2026-08-21T23:55:40+00:00
169287,2026-08-05,Yashnobod,3,75000,https://hata.uz/en/listings/object/3xona-uy-sotiladi-evro-remont-ayrim-jixozla-qoladi-podvoli-bor-agarot-169287,70.0,1,5,0,2026-08-21T23:55:40+00:00
169293,2026-08-05,Yashnobod,3,83400,https://hata.uz/en/listings/object/novostroyka-tashkent-prodaetsya-kvartira-na-zhk-grand-city-3-3-6-169293,69.5,3,6,1,2026-08-21T23:55:40+00:00
169302,2026-08-05,Yashnobod,1,45000,https://hata.uz/en/listings/object/srochnaya-prodazha-kvartira-1-komnatnaya-svoya-bez-maklera-169302,44.0,7,8,1,2026-08-21T23:55:40+00:00
169639,2026-08-05,Olmazor,2,76800,https://hata.uz/en/listings/object/rassrochka-kvartira-v-novostroyke-livingood-169639,38.4,7,13,1,2026-08-21T23:55:40+00:00
169645,2026-08-05,Olmazor,3,145000,https://hata.uz/en/listings/object/sebzor-noturar-3-1-9-169645,75.0,1,9,0,2026-08-21T23:55:40+00:00
169652,2026-08-05,Olmazor,1,25000,https://hata.uz/en/listings/object/toshkent-olmazor-tumani-qoraqamish-1-4-1-xona-uy-sotiladi-169652,29.0,8,20,1,2026-08-21T23:55:40+00:00
169654,2026-08-05,Olmazor,4,90000,https://hata.uz/en/listings/object/svoya-4-2-3-bektemir-150kv-90-000-169654,150.0,2,3,0,2026-08-21T23:55:40+00:00
169656,2026-08-05,Olmazor,2,62000,https://hata.uz/en/listings/object/olmazor-korasaroy-2-hona-3-hona-kilingan-169656,66.0,9,9,1,2026-08-21T23:55:40+00:00
169657,2026-08-05,Olmazor,2,75000,https://hata.uz/en/listings/object/prodam-kvartiru-na-kara-kamyshe-2-1-cherez-dorogu-park-169657,56.0,2,4,0,2026-08-21T23:55:40+00:00
169659,2026-08-05,Bektemir,3,72600,https://hata.uz/en/listings/object/uy-sotiladi-sharoti-yahshi-169659,71.0,1,9,0,2026-08-21T23:55:40+00:00
169660,2026-08-05,Bektemir,4,80000,https://hata.uz/en/listings/object/kuylik-1-chi-daha-katezh-2-kavat-4-hona-100-kv-tayer-169660,110.0,1,2,1,2026-08-21T23:55:40+00:00
169661,2026-08-05,Bektemir,2,89000,https://hata.uz/en/listings/object/uy-sotiladi-qoyliq-4-18-dom-metro-matonat-169661,60.0,2,5,0,2026-08-21T23:55:40+00:00
169662,2026-08-05,Bektemir,2,57402,https://hata.uz/en/listings/object/prodaetsya-novaya-svoya-2-1-12-v-zhk-nrg-yangi-baxt-s-kadastrom-169662,47.0,1,12,1,2026-08-21T23:55:40+00:00
169664,2026-08-05,Yashnobod,1,37000,https://hata.uz/en/listings/object/uy-sotiladi-1-honali-navastroyka-169664,38.0,1,7,1,2026-08-21T23:55:40+00:00
169675,2026-08-05,Mirobod,3,47990,https://hata.uz/en/listings/object/uyutnyy-dom-kvartira-s-tehnikoy-i-mebelyu-aviagorodok-57m2-2-1-1-169675,56.86,1,1,0,2026-08-21T23:55:40+00:00
169681,2026-08-05,Mirobod,2,57000,https://hata.uz/en/listings/object/prodayu-sampi-mikrorayon-2-3-5-kirpich-52-kv-m-bez-remonta-169681,52.0,3,5,0,2026-08-21T23:55:40+00:00
169713,2026-08-05,Mirzo Ulugbek,2,125000,https://hata.uz/en/listings/object/prodaetsya-2-8-12-novostroyka-zhk-darhan-avenyu-169713,50.0,8,12,1,2026-08-21T23:55:40+00:00
